Order Number;Order Position;Supplier;Ordered Product;Product Article Number;End Product;Planned Delivery Date;Arrival Date;Ordered Quantity;Delivered Quantity;Quality
76548;1;13303308;Schweißzusatz;26018;ALLG. ARTIKEL;2023-12-01;2023-11-29;225.0;225.0;
76496;9;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-28;2023-11-29;1.0;1.0;
76366;6;63601445;U-Scheibe;7020;"";2023-11-27;2023-11-29;200.0;200.0;
76366;6;63601445;U-Scheibe;7020;"";2023-11-27;2023-11-29;200.0;200.0;
76366;6;63601445;U-Scheibe;7020;"";2023-11-27;2023-11-29;200.0;200.0;
76366;6;63601445;U-Scheibe;7020;"";2023-11-27;2023-11-29;200.0;200.0;
76549;1;63601445;Gewindebolzen DIN 976;7001;"";2023-11-28;2023-11-29;50.0;50.0;
76498;6;63601445;Sechskantmutter;7010;Raffinat Abscheider FA-[NUM];2023-11-27;2023-11-29;6.0;6.0;gest.
76498;7;63601445;U-Scheibe;7020;ALLG. ARTIKEL;2023-11-27;2023-11-29;100.0;100.0;
76498;8;63601445;Allgemeiner Artikel (DUMMY);12000;1x Krangießpfanne 65t ø [NUM]/[NUM];2023-11-27;2023-11-29;2.0;2.0;
76498;9;63601445;Splint DIN EN ISO 1234;7700;1x Krangießpfanne 65t ø [NUM]/[NUM];2023-11-27;2023-11-29;2.0;2.0;
76509;1;41781068;V-Flansch  ( TYP11/EN1092-1 und DIN 2632... Reihe );3000;EDC separator vessel B-[PART];2023-11-23;2023-11-29;18.0;18.0;3.2
76509;2;41781068;Fiskalische Kosten;12002;EDC separator vessel B-[PART];2023-11-23;2023-11-29;1.0;1.0;
76509;3;41781068;Attestkosten;12003;EDC separator vessel B-[PART];2023-11-23;2023-11-29;1.0;1.0;
76525;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-11-30;1.0;1.0;
76525;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-11-30;2.0;2.0;
76525;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-11-30;1.0;1.0;
76568;1;6277966;Wendeschneidplatte;26006;"";2023-12-01;2023-11-30;40.0;40.0;
76549;1;63601445;Gewindebolzen DIN 976;7001;"";2023-11-28;2023-11-30;50.0;50.0;
76470;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-24;2023-11-30;1.0;1.0;
76512;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-29;2023-11-30;10.0;8.0;
76553;1;62285811;Biegen im Lohn;10656;Mantel und Mantelhaube E-[NUM] [PART];2023-12-01;2023-11-30;4.0;4.0;
76522;1;16488962;Brennzuschnitt / Brennteil;10650;Mannlochdeckel DN [NUM];2023-11-30;2023-11-30;4.0;4.0;3.2
76522;2;16488962;Attestkosten;12003;Mannlochdeckel DN [NUM];2023-11-30;2023-11-30;1.0;1.0;
76552;1;47342779;Flachstahl;8000;"";2023-11-30;2023-12-01;1.0;1.0;3.1
76552;2;47342779;Fiskalische Kosten;12002;"";2023-11-30;2023-12-01;1.0;1.0;
76552;3;47342779;Attestkosten;12003;"";2023-11-30;2023-12-01;1.0;1.0;
76552;4;47342779;Zusatzkosten;12001;"";2023-11-30;2023-12-01;1.0;1.0;
76557;1;17284214;Toilettenpapier, weiß;25025;"";2023-11-30;2023-12-01;4.0;4.0;
76555;1;38894112;Schweißerhandschuhe Mexico, gr 10;31053;"";2023-12-08;2023-12-01;40.0;40.0;
76555;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;10.0;10.0;
76555;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;20.0;20.0;
76555;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;24.0;24.0;
76555;5;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;5.0;5.0;
76555;7;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;1.0;1.0;
76555;8;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;1.0;1.0;
76555;9;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-01;3.0;3.0;
76550;1;36069278;V-Flansch;3000;ALLG. ARTIKEL;2023-12-05;2023-12-01;4.0;4.0;3.1
76479;1;11886215;Nahtloses Rohr;5100;Wärmetauscher W-[NUM];2023-11-24;2023-12-04;1.0;1.0;3.1
76479;2;11886215;Nahtloses Rohr;5100;PSA Adsorber V-[NUM] to V-[NUM];2023-11-24;2023-12-04;6.0;6.0;3.1
76479;3;11886215;Zusatzkosten;12001;PSA Adsorber V-[NUM] to V-[NUM];2023-11-24;2023-12-04;1.0;1.0;
76479;4;11886215;Zusatzkosten;12001;PSA Adsorber V-[NUM] to V-[NUM];2023-11-24;2023-12-04;1.0;1.0;
76467;3;31929175;Allgemeiner Artikel (DUMMY);12000;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-11-24;2023-12-04;1.0;1.0;
76561;1;84069204;Allgemeiner Artikel (DUMMY);12000;"";2023-11-30;2023-12-04;2.0;2.0;
76561;2;84069204;Zusatzkosten;12001;"";2023-11-28;2023-12-04;1.0;1.0;
76587;1;38894112;Düse mit Kappe;30012;"";2023-12-08;2023-12-04;20.0;20.0;
76587;2;38894112;Düse mit Kappe;30012;"";2023-12-08;2023-12-04;20.0;20.0;
76587;3;38894112;UP Kontaktbacken;30104;"";2023-12-08;2023-12-04;5.0;5.0;
76587;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;10.0;10.0;
76555;6;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;2.0;2.0;
76603;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;4.0;4.0;
76603;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;4.0;4.0;
76603;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;4.0;4.0;
76603;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-04;4.0;4.0;
76399;5;38624001;Allgemeiner Artikel (DUMMY);12000;"";2023-12-04;2023-12-04;1.0;1.0;
76558;1;71658713;Allgemeiner Artikel (DUMMY);12000;"";2023-11-30;2023-12-04;4.0;4.0;
76515;1;95570515;Holzbalken;8576;Mannlochdeckel DN [NUM];2023-12-08;2023-12-04;4.0;4.0;
76556;1;95570515;Holzsattel für Bandage;8575;[CODE] [CODE]/[NUM];2023-12-04;2023-12-04;1.0;1.0;
76556;2;95570515;Holzsattel - Auflage Rohrplatte;8575;[CODE] [CODE]/[NUM];2023-12-04;2023-12-04;1.0;1.0;
76550;2;36069278;Blindflansch;3020;Wärmetauscher W-[NUM];2023-12-05;2023-12-04;1.0;1.0;
76550;3;36069278;Attestkosten;12003;Wärmetauscher W-[NUM];2023-12-05;2023-12-04;1.0;1.0;
76550;4;36069278;Allgemeiner Artikel (DUMMY);12000;Wärmetauscher W-[NUM];2023-12-05;2023-12-04;1.0;1.0;
76565;1;29128783;Wendeschneidplatte;26006;"";2023-12-01;2023-12-05;30.0;30.0;
76565;2;29128783;Wendeschneidplatte;26006;"";2023-12-01;2023-12-05;30.0;30.0;
76454;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-24;2023-12-05;2.0;2.0;
76581;1;9890750;Allgemeiner Artikel (DUMMY);12000;"";2023-11-08;2023-12-05;1.0;1.0;
76617;1;38894112;Gewebeklebeband RK712;25084;"";2023-12-08;2023-12-05;48.0;48.0;
76451;1;99556068;LWN-Flansch;3400;HCL - Adsorber GK-[NUM];2023-12-06;2023-12-05;4.0;4.0;3.1
76451;2;99556068;Zusatzkosten;12001;HCL - Adsorber GK-[NUM];2023-12-06;2023-12-05;1.0;1.0;
76390;1;79092615;Behälterschild;8505;"";2023-11-24;2023-12-05;100.0;100.0;
76600;1;99849712;Mechanische Bearbeitung;10658;Mantel und Mantelhaube E-[NUM] [PART];2023-12-06;2023-12-05;1.0;1.0;
76368;10;63601445;U-Scheibe;7020;"";2023-12-06;2023-12-06;150.0;150.0;
76368;10;63601445;U-Scheibe;7020;"";2023-12-06;2023-12-06;150.0;150.0;
76158;12;33444489;Allgemeiner Artikel (DUMMY);12000;"";2023-12-06;2023-12-06;1.0;1.0;
76526;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-06;2023-12-06;4.0;4.0;
76359;1;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;2;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;3;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;4.0;4.0;
76359;4;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;5;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;6;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;7;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;2.0;2.0;
76359;8;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;2.0;2.0;
76359;9;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;2.0;2.0;
76359;10;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;2.0;2.0;
76359;11;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;12;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;13;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;14;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;15;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76359;16;3561756;Allgemeiner Artikel (DUMMY);12000;"";2023-11-21;2023-12-06;1.0;1.0;
76388;1;69934049;Kammprofildichtung  (EN1514-6) für DIN / EN  Flansche;6100;Ersatz-/Reserveteile;2023-12-04;2023-12-06;2.0;2.0;
76388;2;69934049;Kammprofildichtung  (EN1514-6) für DIN / EN  Flansche;6100;Ersatz-/Reserveteile;2023-12-04;2023-12-06;2.0;2.0;
76388;3;69934049;Kammprofildichtung  (EN1514-6) für DIN / EN  Flansche;6100;Ersatz-/Reserveteile;2023-12-04;2023-12-06;2.0;2.0;
76388;5;69934049;Kammprofildichtung  (EN1514-6) für DIN / EN  Flansche;6100;Ersatz-/Reserveteile;2023-12-04;2023-12-06;2.0;2.0;
76502;1;69934049;Flachdichtung;6000;ALLG. ARTIKEL;2023-12-11;2023-12-07;5.0;5.0;
76577;1;99556068;Blockflansch;3200;EDC connection pipes RB-[NUM] [PART].[NUM]-[NUM];2023-12-08;2023-12-07;2.0;2.0;3.2
76577;2;99556068;Abnahmekosten pauschal;12004;EDC connection pipes RB-[NUM] [PART].[NUM]-[NUM];2023-12-08;2023-12-07;1.0;1.0;
76619;6;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-07;2.0;2.0;
76619;11;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-07;6.0;6.0;
76564;1;98593441;Cubitron Schruppscheiben, Drm. 230;23018;"";2023-11-30;2023-12-07;200.0;200.0;
76217;22;27164983;V-Flansch  ( TYP11/EN1092-1 und DIN 2632... Reihe );3000;"";2023-12-07;2023-12-08;6.0;6.0;3.1
76217;23;27164983;V-Flansch  ( TYP11/EN1092-1 und DIN 2632... Reihe );3000;"";2023-12-07;2023-12-08;12.0;12.0;3.1
76574;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-08;10.0;10.0;
76574;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-08;5.0;5.0;
76574;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-08;10.0;10.0;
76637;1;36069278;V-Flansch;3000;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-12-08;2023-12-08;1.0;1.0;3.2
76637;2;36069278;Abnahmekosten pauschal;12004;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-12-08;2023-12-08;1.0;1.0;
76637;3;36069278;Frachtkosten;12005;W-[NUM] WäRMETAUSCHER [CODE]/[NUM];2023-12-08;2023-12-08;1.0;1.0;
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;1;48452625;Rohrschlange;5010;"";2023-11-27;2023-12-11;1.0;1.0;3.1
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76349;3;48452625;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-11;2.0;1.0;
76490;1;76439310;Allgemeiner Artikel (DUMMY);12000;"";2023-12-18;2023-12-11;8.0;8.0;
76563;1;99355265;Filzmatten ca. 18-20 mm;25029;"";2023-11-30;2023-12-12;25.0;25.0;
76619;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;1.0;1.0;
76619;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;1.0;1.0;
76619;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;1.0;1.0;
76619;5;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;3.0;3.0;
76619;7;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;24.0;24.0;
76619;8;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;6.0;6.0;
76619;9;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;3.0;3.0;
76619;12;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-12;2.0;2.0;
76501;2;66046149;Winkelring (Angaben nur mit Innen-ø);8052;"";2023-12-04;2023-12-12;1.0;1.0;
76501;2;66046149;Winkelring (Angaben nur mit Innen-ø);8052;"";2023-12-04;2023-12-12;1.0;1.0;
76501;3;66046149;Winkelring (Angaben nur mit Innen-ø);8052;"";2023-12-04;2023-12-12;1.0;1.0;
76501;3;66046149;Winkelring (Angaben nur mit Innen-ø);8052;"";2023-12-04;2023-12-12;1.0;1.0;
76619;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-13;3.0;3.0;
76619;13;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-07;2023-12-13;1.0;1.0;
76620;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-13;10.0;10.0;
76620;3;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-13;2.0;2.0;
76492;1;49689366;RTJ - Dichtung ( ASME B16.20);6300;"";2023-12-04;2023-12-14;1.0;1.0;
76560;1;98593441;Polifanscheibe PFC 125 Z 40 SG POWER STEELOX;25128;"";2023-12-13;2023-12-14;340.0;333.0;
76659;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-20;2023-12-18;100.0;100.0;
76543;1;37743770;Flachdichtung (für DIN und EN Flansche, EN 1514-4);6000;"";2023-12-08;2023-12-18;4.0;4.0;
76543;2;37743770;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2023-12-18;1.0;1.0;
76667;1;38894112;WK-Papierhandtücher;25026;"";2023-12-20;2023-12-19;9.0;9.0;
76678;1;38421320;Beizen und Passivieren;;[CODE] [CODE]/[NUM];2023-12-18;2023-12-19;1.0;1.0;
76350;1;153167;V-Flansch;3100;HCL - Adsorber GK-[NUM];2023-12-01;2023-12-19;2.0;2.0;3.1
76350;2;153167;Zusatzkosten;12001;HCL - Adsorber GK-[NUM];2023-12-01;2023-12-19;1.0;1.0;
76350;3;153167;Zusatzkosten;12001;HCL - Adsorber GK-[NUM];2023-12-01;2023-12-19;1.0;1.0;
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;1;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;2;87555695;Blech;1000;"";2023-12-18;2023-12-19;1.0;1.0;3.1
76647;3;87555695;Blech;1000;"";2023-12-18;2023-12-19;2.0;2.0;3.1
76647;3;87555695;Blech;1000;"";2023-12-18;2023-12-19;2.0;2.0;3.1
76647;4;87555695;Blech;1000;"";2023-12-18;2023-12-19;2.0;2.0;3.1
76647;5;87555695;Zusatzkosten;12001;"";2023-12-18;2023-12-19;1.0;1.0;
76674;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-20;2023-12-19;1.0;1.0;
76580;1;11867780;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2023-12-20;1.0;1.0;
76391;1;43297511;Ring;1400;"";2023-11-17;2023-12-20;2.0;2.0;3.1
76391;1;43297511;Ring;1400;"";2023-11-17;2023-12-20;2.0;2.0;3.1
76391;2;43297511;Ring;1400;"";2023-11-17;2023-12-20;2.0;2.0;3.1
76391;2;43297511;Ring;1400;"";2023-11-17;2023-12-20;2.0;2.0;3.1
76470;5;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-01;2024-01-04;12.0;12.0;
76470;13;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-23;2024-01-04;1.0;1.0;
76659;1;38894112;Schruppscheiben Cubitron Silver;25141;"";2023-12-20;2024-01-04;140.0;140.0;
76140;9;49689366;Allgemeiner Artikel (DUMMY);12000;WÄRMETAUSCHER E-[NUM];2023-11-23;2024-01-08;1.0;1.0;
76143;18;49689366;Allgemeiner Artikel (DUMMY);12000;WÄRMETAUSCHER E-[NUM];2023-11-16;2024-01-08;1.0;1.0;
76619;10;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-15;2024-01-08;3.0;3.0;
76414;1;99849712;Bohren im Lohn;10657;EA-[NUM] [CODE] [CODE]/[NUM];2023-12-01;2024-01-11;2.0;2.0;
75805;14;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-10-30;2024-01-12;1.0;1.0;
76303;5;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-10-30;2024-01-16;1.0;1.0;
76303;5;49689366;Allgemeiner Artikel (DUMMY);12000;"";2023-10-30;2024-01-16;1.0;1.0;
76284;1;82811611;"Blech (EN 10029A;ASME VIII/1;EN 10029B;EN 10029C)";1000;"";2023-12-11;2024-01-17;4.0;4.0;3.2
76654;1;65567799;Entleerung von 120 l PE Mülltonen;25157;"";2023-12-19;2024-01-22;3.0;3.0;
76525;4;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-12-08;2024-01-23;4.0;4.0;
76496;1;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-11-24;2024-01-26;10.0;10.0;
76583;1;18639482;Allgemeiner Artikel (DUMMY);12000;ALLG. ARTIKEL;2023-12-05;2024-02-05;1.0;1.0;
76583;2;18639482;Frachtkosten;12005;ALLG. ARTIKEL;2023-12-05;2024-02-05;1.0;1.0;
76391;3;43297511;Ring;1400;"";2023-11-17;2024-02-08;2.0;2.0;3.1
76391;3;43297511;Ring;1400;"";2023-11-17;2024-02-08;2.0;2.0;3.1
76614;0;38624001;Allgemeiner Artikel (DUMMY);12000;"";2023-12-04;2024-02-15;1.0;1.0;
76579;1;99849712;Bohren im Lohn;10657;WAT-Mittelstück SW-[NUM];2023-12-14;2024-02-23;1.0;1.0;
76421;1;7180408;Beschichtung;;Mantel und Mantelhaube E-[NUM] [PART];2023-12-13;2024-03-26;2.0;2.0;3.1
76144;4;16812786;Schutzgas Inoxline C2;32021;"";2023-09-19;;0.0;;
76144;5;16812786;Formiergas 90/10;32005;"";2023-09-19;;0.0;;
76144;6;16812786;Kohlendioxid technisch - ohne Steigrohr - Flasche;32006;"";2023-09-19;;0.0;;
76144;7;16812786;Helium 4.6;32007;"";2023-09-19;;0.0;;
76144;8;16812786;Propan technisch;32008;"";2023-09-19;;5.0;;
76144;9;16812786;Acetylen technisch - Bündel;32009;"";2023-09-19;;0.0;;
76144;10;16812786;Stickstoff technisch - Bündel;32010;"";2023-09-19;;0.0;;
76144;11;16812786;Kohlendioxid technisch - ohne Steigrohr - Bündel;32011;"";2023-09-19;;0.0;;
76144;12;16812786;Wasserstoff 300 bar;32013;"";2023-09-19;;0.0;;
76144;13;16812786;Stickstoff technisch - Flasche;32014;"";2023-09-19;;0.0;;
76144;14;16812786;Helium 4.6 - Flasche 10L;32015;"";2023-09-19;;0.0;;
76144;15;16812786;Argon 4.6 - Flasche 10L;32016;"";2023-09-19;;0.0;;
76144;16;16812786;Formiergas 95/5;32017;"";2023-09-19;;0.0;;
76144;17;16812786;Treibgas;32018;"";2023-09-19;;0.0;;
76144;18;16812786;Schutzgas;32019;"";2023-09-19;;0.0;;
76144;19;16812786;Stickstoff MegaPack;32014;"";2023-09-19;;0.0;;
76144;20;16812786;Schweißargon F50*12 Bündel;32020;"";2023-09-19;;0.0;;
76144;21;16812786;Allgemeiner Artikel (DUMMY);12000;"";2023-09-19;;0.0;;
76144;22;16812786;Allgemeiner Artikel (DUMMY);12000;"";2023-09-19;;0.0;;
76144;23;16812786;Leergut;32012;"";2023-09-19;;5.0;;
76130;2;38894112;Allgemeiner Artikel (DUMMY);12000;"";2023-09-19;;1.0;;
76095;2;17284214;Allgemeiner Artikel (DUMMY);12000;"";2023-09-19;;1.0;;
76148;1;42078195;Röntgen;;MANTEL aus Blech;2023-09-20;;1.0;;
76151;1;11894770;Allgemeiner Artikel (DUMMY);12000;"";2023-09-20;;7.0;;
76152;1;11894770;Allgemeiner Artikel (DUMMY);12000;"";2023-09-20;;1.0;;
76047;5;38421320;3 x Vorköpfe lt. QS 2 x beizen;12000;Bündel m.SK+VK EA-[NUM] [CODE]/[NUM] [NUM].[NUM];2023-09-20;;1.0;;
76047;6;38421320;Beizbescheinigung;12000;Bündel m.SK+VK EA-[NUM] [CODE]/[NUM] [NUM].[NUM];2023-09-20;;4.0;;
76154;1;17284214;Toilettenpapier, weiß;25025;"";2023-09-22;;4.0;;
76154;2;17284214;WK-Papierhandtücher;25026;"";2023-09-22;;10.0;;
76154;3;17284214;Allgemeiner Artikel (DUMMY);12000;"";2023-09-22;;1.0;;
76161;1;78311477;Allgemeiner Artikel (DUMMY);12000;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-04;;4.0;;
76161;2;78311477;Allgemeiner Artikel (DUMMY);12000;EDC Evaporator W-[NUM] [PART] & W-[NUM] [PART];2023-10-04;;4.0;;
76161;3;78311477;Allgemeiner Artikel (DUMMY);12000;ALLG. ARTIKEL;2023-10-04;;4.0;;
76161;4;78311477;Allgemeiner Artikel (DUMMY);12000;ALLG. ARTIKEL;2023-10-04;;4.0;;
