Order Number;Supplier Number;Supplier;Product Article Number;Ordered Product;Ordered Product - Supplement;Original Ordered Quantity;Original Desired Date;Planned Delivery Date;Ordered Quantity;Arrival Date;Delivered Quantity
21131605;71073;50934703;405020000646001;Siemens Seilspanner-Systemkomponenten;"";1.0;2023-08-21;2023-08-21;1.0;2023-08-10T00:00:00.000;1.0
21131606;71171;82860402;223400000017500;Lagenisolation;93mm breit , Fiederung 4mm;4.49;2023-08-14;2023-08-14;4.49;2023-08-17T00:00:00.000;4.49
21131607;70944;29404253;226100000022600;Schraube [CODE];[CODE];500.0;2023-08-03;2023-08-03;500.0;2023-08-03T00:00:00.000;500.0
21131608;71644;29057960;226400000007500;Pappdeckel 1150x750 mm;Wellpapp-Zwischenlage [NUM]-wellig;580.0;2023-07-31;2023-07-31;580.0;2023-08-02T00:00:00.000;580.0
21131609;70796;37098395;226400000001700;Karton 630x177x80mm;"";520.0;2023-08-07;2023-08-07;520.0;2023-08-11T00:00:00.000;520.0
21131610;71011;23162377;226100000039600;Scheibe  [NUM] MS;[NUM] DIN [NUM];300.0;2023-08-03;2023-08-03;300.0;2023-08-01T00:00:00.000;300.0
21131611;70770;41316462;224700000052100;PUR-Schlauchleitung 4G1,5mm² + 2x [CODE];ÖLFLEX SERVO FD 7DSL 4G1,[NUM] + (2x [CODE]);400.0;2023-10-11;2023-10-11;400.0;2023-10-19T00:00:00.000;400.0
21131611;70770;41316462;224700000055900;PVC-Schlauchleitung 3G2,5mm² grau;Ölflex [NUM] CY 3G2,[NUM] UL;300.0;2023-08-14;2023-08-14;300.0;2023-08-14T00:00:00.000;300.0
21131612;71183;70839178;224700000040700;Leitung 3X6,[NUM];[NUM] GKW;300.0;2023-10-20;2023-10-20;300.0;2023-10-27T00:00:00.000;300.0
21131613;70770;41316462;224700000012300;Leitung 3G2,5mm²;ÖLFLEX HEAT [NUM] EWKF C;200.0;2023-10-23;2023-10-23;200.0;2023-11-28T00:00:00.000;100.0
21131614;70599;17368330;;"";"";;;2023-07-17;0.0;2023-09-18T00:00:00.000;0.0
21131614;70599;17368330;421605105002400;Rohr [NUM]/74x3,5x1200mm UL (Basisrohr);IEC [NUM]-EP GC [NUM] HFD;60.0;2023-09-18;2023-09-18;60.0;2023-09-18T00:00:00.000;60.0
21131614;70599;17368330;421605105002105;Rohr [NUM],[NUM]/78x4,25x1200 mm;DIN EN [NUM]-[NUM]-[NUM]-EP GC [NUM] HFD;60.0;2023-09-18;2023-09-18;60.0;2023-09-18T00:00:00.000;60.0
21131614;70599;17368330;421705105002901;Rohr [NUM]/110x4,0x1200mm;DIN EN [NUM]-[NUM]-[NUM]-EP GC [NUM] HFD;24.0;2023-09-18;2023-09-18;24.0;2023-09-18T00:00:00.000;24.0
21131615;71291;99591270;405020000646001;Rems Contact Zubehör Prismenelektroden;"";5.0;2023-08-07;2023-08-07;5.0;2023-08-04T00:00:00.000;5.0
21131616;72186;51744390;220210000009500;Kernblech 16x48 2Loch;[CODE]-35S [NUM] Loch;5000.0;2023-11-13;2023-11-13;5000.0;2023-10-19T00:00:00.000;5000.0
21131616;72186;51744390;220210000003100;Kernblech 40x60 [CODE]-35S ohne Loch;nach Zeichnung STB [NUM].[NUM]-[NUM];50000.0;2023-11-06;2023-11-06;50000.0;2023-10-19T00:00:00.000;50000.0
21131616;72186;51744390;220210000003000;Kernblech 40x200;[CODE]-35N [NUM] Loch;10000.0;2023-11-06;2023-11-06;10000.0;2023-10-19T00:00:00.000;10000.0
21131616;72186;51744390;220100000000400;Kernblech 34x102 oL;[CODE]-35S;5200.0;2023-10-02;2023-10-02;5200.0;2023-10-04T00:00:00.000;5200.0
21131616;72186;51744390;221850122124400;Kern WI [NUM]/[NUM];nach Zeichnung:  [CODE].[NUM]-[NUM];101.0;2023-08-21;2023-08-21;101.0;2023-08-17T00:00:00.000;101.0
21131616;72186;51744390;221850122124500;Kern WI [NUM]/1I;nach Zeichnung: [CODE].[NUM]-[NUM];101.0;2023-08-21;2023-08-21;101.0;2023-08-17T00:00:00.000;101.0
21131616;72186;51744390;221850122124500;Kern WI [NUM]/1I;nach Zeichnung: [CODE].[NUM]-[NUM];101.0;2023-09-18;2023-09-18;101.0;2023-09-14T00:00:00.000;101.0
21131617;70941;65006650;122000000000500;Eindrückdeckel-Dose 99x79mm;Weißblech blank, groß;72.0;2023-08-07;2023-08-07;72.0;2023-08-09T00:00:00.000;72.0
21131618;70035;65209445;721100000000400;ALUBLECH 1MM FOLIE 1TFL=[NUM],5KG;1X1000X2000MM AL MG [NUM] HH G [NUM];41.503759;2023-08-07;2023-08-07;41.503759;2023-08-08T00:00:00.000;41.503759
21131618;70035;65209445;721100000000500;ALUBLECH [NUM],[NUM] FOLIE 1TFL=[NUM],25KG;[NUM],5X1000X2000MM AL MG [NUM] HH G [NUM];20.75188;2023-08-07;2023-08-07;20.75188;2023-08-08T00:00:00.000;20.75188
21131619;71171;82860402;223400000310200;Aramid-Papier;NOMEX [NUM],13X113;5.85;2023-10-02;2023-10-02;5.85;2023-09-29T00:00:00.000;5.85
21131619;71171;82860402;424705330001000;Glasgewebeband Nr.[NUM];35mm selbstkleb.([PART],ws);550.0;2023-09-04;2023-09-04;550.0;2023-09-05T00:00:00.000;550.0
21131619;71171;82860402;224800000000900;HF-Litze 18x0,[NUM];ohne Umspinnung 2L;51.8;2023-09-08;2023-09-08;51.8;2023-09-11T00:00:00.000;51.8
21131619;71171;82860402;223400000017000;Lagenisolation;124mm breit , Fiederung 5mm;6.05;2023-08-22;2023-08-22;6.05;2023-08-18T00:00:00.000;6.05
21131620;70812;23316217;;"";"";;;2023-10-23;0.0;;
21131620;70812;23316217;405020000682101;Seminar: Schraubenverbindungen -;Auslegung, Auswahl und Oprimierung;0.0;2023-10-23;2023-10-23;0.0;;
21131621;70041;79078827;225000000034200;Streifen;nach Zeichnung: [CODE].[NUM]-[NUM];1014.0;2023-08-28;2023-08-28;1014.0;2023-08-30T00:00:00.000;1014.0
21131621;70041;79078827;225300000011400;Druckstück;[CODE];200.0;2023-08-21;2023-08-21;200.0;2023-08-24T00:00:00.000;100.0
21131622;70392;98759306;222800000019800;Leiterplattenklemme [NUM]-polig;[CODE]-[NUM],[NUM]-V;58.0;2023-09-06;2023-09-06;58.0;2023-09-08T00:00:00.000;58.0
21131622;70392;98759306;222410010020800;Modulbox  6MC53;Type [CODE];30.0;2023-09-06;2023-09-06;30.0;2023-09-01T00:00:00.000;30.0
21131622;70392;98759306;222800000018600;Klemmenabdeckung, gelocht 3MP10;Type [CODE]/[CODE]/[CODE];200.0;2023-08-23;2023-08-23;200.0;2023-08-24T00:00:00.000;200.0
21131622;70392;98759306;222800000009600;Klemme;Universal-Klemme 3mm²   ( CTS [NUM],[NUM] UN );100.0;2023-11-08;2023-11-08;100.0;2023-11-13T00:00:00.000;100.0
21131622;70392;98759306;222800000019800;Leiterplattenklemme [NUM]-polig;[CODE]-[NUM],[NUM]-V;142.0;2023-08-23;2023-08-23;142.0;2023-08-24T00:00:00.000;142.0
21131622;70392;98759306;222410010020800;Modulbox  6MC53;Type [CODE];70.0;2023-09-26;2023-09-26;70.0;2023-09-22T00:00:00.000;70.0
21131623;70771;83696347;9999;Auftragskennzeichen: BWS-Service-REO-[NUM];Überprüfung, ob neue Abisolierstation;1.0;2023-08-14;2023-08-14;1.0;;
21131624;71171;82860402;226500000020300;Verdünner;[CODE] Voltatex [NUM];25.0;2023-09-04;2023-09-04;25.0;2023-09-04T00:00:00.000;25.0
21131625;71183;70839178;224900000012400;KABELBINDER  302X4,8MM;[CODE]  PA [NUM].[NUM] HS;5000.0;2023-08-10;2023-08-10;5000.0;2023-08-09T00:00:00.000;5000.0
21131626;70468;48459614;226100000021300;FLACHGREIFER;aus Hartferrit;300.0;2023-09-18;2023-09-18;300.0;2023-09-18T00:00:00.000;300.0
21131627;70560;27555085;224900000157700;HAN Stifteinsatz [NUM]+PE Gr. 3A;Han 4A-STI-S;200.0;2023-10-23;2023-10-23;200.0;2023-10-17T00:00:00.000;200.0
21131627;70560;27555085;222520000001900;HAN Anbaugehäuse Gr. 3A;Han 3A-agg-QB;100.0;2023-10-23;2023-10-23;100.0;2023-10-17T00:00:00.000;100.0
21131628;71171;82860402;213400000104800;Band [NUM],51x49;Nomex [NUM] PA-P;6.12;2023-08-24;2023-08-24;6.12;2023-08-30T00:00:00.000;6.12
21131629;70231;4187882;221800000000200;[CODE].[NUM].[NUM];Sendust Ringkern Beschichtet;200.0;2023-11-13;2023-11-13;200.0;2023-11-01T00:00:00.000;200.0
21131629;70231;4187882;221800000005400;[CODE].[NUM].[NUM];Sendust Ringkern Beschichtet;750.0;2023-11-13;2023-11-13;750.0;2023-11-01T00:00:00.000;750.0
21131629;70231;4187882;221810000002100;[CODE].[NUM].[NUM];Eisenpulver Ringkern Beschichtet;2000.0;2023-11-13;2023-11-13;2000.0;2023-11-01T00:00:00.000;2000.0
21131629;70231;4187882;221810000005800;[CODE].[NUM].[NUM];Eisenpulver Ringkern Beschichtet;2000.0;2023-11-13;2023-11-13;2000.0;2023-11-01T00:00:00.000;2000.0
21131629;70231;4187882;221810000005900;[CODE].[NUM].[NUM];Eisenpulver Ringkern Beschichtet;2000.0;2023-11-13;2023-11-13;2000.0;2023-11-01T00:00:00.000;2000.0
21131630;71384;19314511;206500121020300;Stromkomp. Funkentstördrossel;"CHI [NUM] G [NUM]/[NUM],[NUM]; Order Code: [CODE]";280.0;2023-10-02;2023-10-02;280.0;2023-10-02T00:00:00.000;280.0
31119270;70621;56342495;326400000000700;Styroporecken [NUM] x [NUM] x [NUM]  x 30mm stark;VSE [NUM]/[NUM]/[NUM];4480.0;2023-04-10;2023-04-10;4480.0;2023-04-04T00:00:00.000;4480.0
31119270;70621;56342495;;"";"";;;2023-04-10;0.0;2023-04-04T00:00:00.000;0.0
31119271;70788;24023238;;"";"";;;2023-04-17;0.0;;
31119271;70788;24023238;320110000065200;Ringbandkern [NUM] x [NUM] x [NUM] mm;mit Luftspalt [NUM],3mm, getränkt;408.0;2023-05-01;2023-05-01;408.0;2023-05-11T00:00:00.000;408.0
31119272;70033;95947983;324400000000100;Heissleiter [NUM] Ohm, [NUM],[NUM] A;"[CODE] ""TDK """;1000.0;2023-07-10;2023-07-10;1000.0;2023-07-07T00:00:00.000;1000.0
31119273;70033;95947983;324900000022200;"FLACHSTECKHÜLSE [NUM],[NUM]/[NUM],[NUM]/[NUM],[NUM]  ""TE""";ISOLIERUNG NYLON BLAU, Nr. [NUM]-[NUM]-[NUM];10000.0;2023-10-26;2023-10-26;10000.0;2023-08-07T00:00:00.000;10000.0
31119274;70849;33626981;405020000684501;Gewebeplane Abdeckplane Schutzplane;[NUM] x 10m silber extra reißfest wasserdich;2.0;2023-04-03;2023-04-03;2.0;2023-04-05T00:00:00.000;2.0
31119274;70849;33626981;;"";"";;;2023-04-03;0.0;2023-04-05T00:00:00.000;0.0
31119275;71033;4616612;314010664010500;Leiterplatte [NUM] [NUM] [NUM];kompl. best. für  Stromwandler WKO [NUM]/[NUM];50.0;2023-10-09;2023-10-09;50.0;;
31119276;70752;46769150;405020000067001;Arbeitsstuhl Tec-Line [NUM];blau, Stoffpolster;1.0;2023-05-15;2023-05-15;1.0;2023-05-08T00:00:00.000;1.0
31119276;70752;46769150;;"";"";;;2023-04-10;0.0;2023-05-08T00:00:00.000;0.0
31119277;70478;4429580;326500000011700;Dichtungsscheibe 120x68mm ø  [CODE] stark;aus PUR-Schaum anthrazit, Dichte [CODE];2000.0;2023-08-07;2023-08-07;2000.0;2023-08-04T00:00:00.000;2000.0
31119278;71027;5179328;322700000008400;"Gerätesteckdosenkombi [NUM]-fach ""MPE-GARRY""";Nr. 44R0231B1200;540.0;2023-08-07;2023-08-07;540.0;2023-08-02T00:00:00.000;540.0
31119279;70702;49412477;322400000006500;Gehäuseboden, [CODE], Mat: Alu 2mm;ZG-Nr. REOMED [NUM] Boden Umschaltbar;100.0;2023-08-07;2023-08-07;100.0;2023-08-08T00:00:00.000;100.0
31119280;70801;74368416;322500000015400;Vergussgehäuse 32x32x16 mit Loch+Schub;Lochbild [NUM]= [NUM],8mm, Nr. [NUM].[NUM].[NUM];200.0;2023-05-08;2023-05-08;200.0;2023-05-09T00:00:00.000;200.0
31119280;70801;74368416;322500000002300;Vergussgehäuse 38x38x25 mit Loch 10mm;Ultramid [CODE] natur;200.0;2023-05-08;2023-05-08;200.0;2023-05-09T00:00:00.000;200.0
31119280;70801;74368416;325100000000600;Abstandsbolzen [CODE] Kunststoff schwarz;[CODE], [PART]-Gewinde;10000.0;2023-05-08;2023-05-08;10000.0;2023-05-09T00:00:00.000;10000.0
31119281;71389;23635582;326100000035700;Sechskantschraube [CODE] MS;DIN [NUM], Messing vernickelt;1000.0;2023-04-03;2023-04-03;1000.0;2023-04-04T00:00:00.000;1000.0
31119281;71389;23635582;326100000035900;Scheibe [CODE], Lochdurchm [NUM],3mm x 1mm stark;[CODE] Messing vernickelt.;1000.0;2023-04-03;2023-04-03;1000.0;2023-04-04T00:00:00.000;1000.0
31119281;71389;23635582;326100000036000;Federring [CODE];DIN [NUM], Edelstahl [CODE];2000.0;2023-04-03;2023-04-03;2000.0;2023-04-04T00:00:00.000;2000.0
31119281;71389;23635582;226100000020200;Sechskantmutter [CODE];DIN [NUM], Edelstahl [CODE];2000.0;2023-04-03;2023-04-03;2000.0;2023-04-04T00:00:00.000;2000.0
31119282;71580;72000481;326500000011900;Sekundenkleber TOOLCRAFT ROPID [NUM];Nr. [NUM], 20g-Flaschen;20.0;2023-04-03;2023-04-03;20.0;2023-04-05T00:00:00.000;20.0
31119282;71580;72000481;326500000012000;Aktivator-Spray TOOLCRAFT;TC-[CODE], 200ml-Dose;10.0;2023-04-03;2023-04-03;10.0;2023-04-05T00:00:00.000;10.0
31119283;70788;24023238;223400000003500;Isolierkappe 43x30mm schwarz;Mat: [CODE] - Polimid [NUM] ([NUM]) GF [CODE];2000.0;2023-07-10;2023-07-10;2000.0;2023-07-04T00:00:00.000;2000.0
31119284;71320;84979991;326400000004000;Hülsen S [NUM]/[NUM] x [NUM],[NUM] mm;Art. Nr. HS-[CODE]-[NUM];4000.0;2023-04-10;2023-04-10;4000.0;2023-04-04T00:00:00.000;4000.0
31119284;71320;84979991;326400000004200;Hand-Stretchfolie;500mm , 20µ;18.0;2023-04-10;2023-04-10;18.0;2023-04-04T00:00:00.000;18.0
31119285;71039;84476732;326400000006600;Holzpalette in IPPC für Export;L 800mm x B 600mm;100.0;2023-04-17;2023-04-17;100.0;2023-04-20T00:00:00.000;100.0
31119285;71039;84476732;;"";"";;;2023-04-17;0.0;2023-04-20T00:00:00.000;0.0
31119286;71509;5564673;322700000000200;Messing-Gewindebuchse [CODE], MS-[NUM] blank;[CODE], Form R, Gewinde [CODE];10000.0;2023-05-15;2023-05-15;10000.0;2023-05-16T00:00:00.000;10000.0
31119287;71293;10906710;322800000004400;Mini-Durchgangsklemme 10mm grau;[NUM]-[NUM];100.0;2023-06-12;2023-06-12;100.0;2023-06-12T00:00:00.000;100.0
31119287;71293;10906710;322800000004500;Mini-Durchgangsklemme 10mm blau;[NUM]-[NUM];100.0;2023-06-12;2023-06-12;100.0;2023-06-12T00:00:00.000;100.0
31119287;71293;10906710;322800000003600;Abschlussplatte 4mm orange;[NUM]-[NUM];100.0;2023-06-12;2023-06-12;100.0;2023-06-12T00:00:00.000;100.0
31119287;71293;10906710;322800000004000;Mini-Durchgangsklemme 6mm orange;[NUM]-[NUM];100.0;2023-06-12;2023-06-12;100.0;2023-06-12T00:00:00.000;100.0
21132249;70035;65209445;721100000001400;KUPFER 3MM E-CU;3X1000X2000MM 1TFL=[NUM],[NUM] KG;4.0;2024-01-15;2024-01-15;4.0;2024-01-16T00:00:00.000;4.0
21132249;70035;65209445;721000000001500;Flachkupfer 25x3 mm [CODE];DIN [NUM]-E-[CODE];20.0;2024-01-15;2024-01-15;20.0;2024-01-16T00:00:00.000;20.0
21132250;70722;42986849;222410010028600;Seitenteil;nach Zeichnung: [CODE].[NUM]-[NUM];20.0;2024-03-25;2024-03-25;20.0;2024-02-19T00:00:00.000;20.0
21132250;70722;42986849;423405310000600;RUND 4X1000 GFK-Vollstab stranggezogen;GLASF.-POLYE. WK: F;30.0;2024-02-20;2024-02-20;30.0;2024-02-19T00:00:00.000;30.0
21132250;70722;42986849;422505206000800;TAFEL 4X2000X1250 WS (HM [NUM]);DIN EN [NUM]-[NUM]-[NUM]-UPM [NUM]-F-VO PL [NUM];5.0;2024-02-21;2024-02-21;5.0;2024-02-21T00:00:00.000;5.0
21132251;70944;29404253;426100230240800;Gewindestange [CODE];DIN [NUM]-[NUM].[NUM] verzinkt;10.0;2024-01-30;2024-01-30;10.0;2024-01-29T00:00:00.000;10.0
21132251;70944;29404253;426100230240500;Gewindestange [CODE];DIN [NUM]-[NUM].[NUM] verzinkt;30.0;2024-01-30;2024-01-30;30.0;2024-01-29T00:00:00.000;30.0
21132251;70944;29404253;723410000008900;Gewindestange [CODE];DIN [NUM]-PA [NUM].[NUM];15.0;2024-01-30;2024-01-30;15.0;2024-01-29T00:00:00.000;15.0
21132252;70125;47800775;226100000140300;AFNOR-Kontaktscheiben Form M;NF E [NUM]-[NUM] M [CODE] 8X18X1,[NUM];2000.0;2024-03-25;2024-03-25;2000.0;2024-03-26T00:00:00.000;2000.0
21132253;71330;50115156;224900000006300;ADERENDH 4X10;ADERENDHÜLSE  [CODE] GRAU;2000.0;2024-01-08;2024-01-08;2000.0;2024-01-09T00:00:00.000;2000.0
21132253;71330;50115156;224900000022900;Quetschkabelschuh [CODE] [NUM]-6mm²;ISOLIERT DIN [NUM];200.0;2024-01-08;2024-01-08;200.0;2024-01-09T00:00:00.000;200.0
21132253;71330;50115156;224900000025500;Quetschkabelschuh [CODE] [NUM],[NUM]-[NUM],5mm²;Ringform, isoliert, blau, DIN [NUM];200.0;2024-01-08;2024-01-08;200.0;2024-01-09T00:00:00.000;200.0
21132253;71330;50115156;224900000017700;Quetschkabelschuh [CODE] [NUM],5mm²;Ringform, unisoliert, DIN [NUM];2000.0;2024-01-08;2024-01-08;2000.0;2024-01-09T00:00:00.000;2000.0
21132254;70911;56675799;;"";"";;;2023-12-18;0.0;2024-01-05T00:00:00.000;0.0
21132254;70911;56675799;405020000684501;Kegelsenker HSS TiAIN [NUM]°;DIN [NUM]/C [NUM],30mm PTEMUS;5.0;2023-12-19;2023-12-19;5.0;2024-01-05T00:00:00.000;5.0
21132254;70911;56675799;405020000684501;Spannzange [CODE]-BD Protect;ISO [NUM]-A [NUM],00mm FAHRION;1.0;2023-12-19;2023-12-19;1.0;2024-01-05T00:00:00.000;1.0
21132254;70911;56675799;405020000685001;Handbesen, Arenga;[NUM] mm;3.0;2023-12-19;2023-12-19;3.0;2024-01-05T00:00:00.000;3.0
21132255;70812;46776197;221840000000300;[CODE].[NUM].[NUM];Nanokristallin Ringkern Beschichtet;81.0;2024-02-05;2024-02-05;81.0;2024-02-13T00:00:00.000;81.0
21132256;70599;17368330;223400000308700;Gehäuseteil;nach Zeichnung:[CODE].[NUM]-[NUM];65.0;2024-01-29;2024-01-29;65.0;2024-02-06T00:00:00.000;65.0
21132256;70599;17368330;223400000308700;Gehäuseteil;nach Zeichnung:[CODE].[NUM]-[NUM];138.0;2024-03-18;2024-03-18;138.0;2024-03-19T00:00:00.000;138.0
21132256;70599;17368330;223400000308700;Gehäuseteil;nach Zeichnung:[CODE].[NUM]-[NUM];144.0;2024-06-03;2024-06-03;144.0;2024-05-02T00:00:00.000;144.0
21132256;70599;17368330;223400000308700;Gehäuseteil;nach Zeichnung:[CODE].[NUM]-[NUM];128.0;2024-07-29;2024-07-29;128.0;;
21132256;70599;17368330;223400000308700;Gehäuseteil;nach Zeichnung:[CODE].[NUM]-[NUM];85.0;2024-02-05;2024-02-05;85.0;2024-02-08T00:00:00.000;79.0
21132257;71551;41767110;226100000016600;Wasserkupplung;"";50.0;2024-03-11;2024-03-11;50.0;2024-03-13T00:00:00.000;50.0
21132258;70105;21039254;221800000002800;[CODE].[NUM].[NUM];High-Flux-Eisenpul. Ringkern Beschichtet;1000.0;2024-08-05;2024-08-05;1000.0;;
21132258;70105;21039254;221800000002800;[CODE].[NUM].[NUM];High-Flux-Eisenpul. Ringkern Beschichtet;500.0;2024-10-21;2024-10-21;500.0;;
21132259;70624;26028115;125500000000600;Mikroschalter Honeywell;Basisschalter BZ-2RW82-[CODE];200.0;2024-03-11;2024-03-11;200.0;2024-03-19T00:00:00.000;200.0
21132260;71383;8587561;123100000001700;Schneckengetriebe [NUM]-Stufig;Typ-[CODE] Übersetzung [NUM]:[NUM];5.0;2024-02-05;2024-02-05;5.0;2024-01-31T00:00:00.000;5.0
21132261;70970;52391922;122800000044300;Schutzleiter-Reihenklemme PT [NUM]-PE;---A, ---V AC;50.0;2024-02-05;2024-02-05;50.0;2024-02-06T00:00:00.000;50.0
21132261;70970;52391922;122800000041000;Durchgangsklemme PTV [NUM],[NUM];24A, 800V AC;100.0;2024-02-05;2024-02-05;100.0;2024-02-06T00:00:00.000;100.0
21132262;72170;8352521;221820000002500;[CODE].[NUM].[NUM];Ferrit Ringkern Beschichtet;108.0;2024-01-15;2024-01-15;108.0;2024-01-16T00:00:00.000;108.0
21132263;71225;85212855;213400000079500;Wickelrahmen;nach Zeichnung: [CODE].[NUM]-[NUM];60.0;2024-02-26;2024-02-26;60.0;2024-01-22T00:00:00.000;60.0
21132263;71225;85212855;213400000005900;Wickelrahmen;nach Zeichnung: [CODE].[NUM]-[NUM];10.0;2024-02-19;2024-02-05;10.0;2024-02-01T00:00:00.000;10.0
21132263;71225;85212855;213400000001800;Wickelrahmen;nach Zeichnung: [CODE].[NUM]-[NUM];12.0;2024-02-12;2024-02-12;12.0;2024-01-29T00:00:00.000;12.0
21132263;71225;85212855;213400000000300;Wickelrahmen;nach Zeichnung: [CODE].[NUM]-[NUM];10.0;2024-01-08;2024-01-08;10.0;2024-01-05T00:00:00.000;10.0
21132263;71225;85212855;213400000002300;Wickelrahmen;nach Zeichnung: [CODE].[NUM]-[NUM];10.0;2024-01-08;2024-01-08;10.0;2024-01-05T00:00:00.000;10.0
21132264;70963;44912750;9999;Dichteinsatz;Art.Nr.:  [CODE]/HT;1.0;2023-12-18;2023-12-18;1.0;2023-12-21T00:00:00.000;1.0
21132265;70671;69665561;9999;Mobiles Ortungs- und Notrufgerät NE-PNA;gemäß Angebot [NUM];1.0;2024-01-01;2024-01-01;1.0;2024-04-19T00:00:00.000;1.0
21132266;70041;79078827;225000000019700;Winkel;nach Zeichnung: [CODE].[NUM]-[NUM];100.0;2024-03-11;2024-03-11;100.0;2024-03-12T00:00:00.000;100.0
21132266;70041;79078827;225000000005900;Befestigungswinkel;nach Zeichnung: [CODE].[NUM]-[NUM];1036.0;2024-02-26;2024-02-26;1036.0;2024-02-27T00:00:00.000;1036.0
21132266;70041;79078827;420211140000800;Druckstück Form D;"[CODE] - UI [NUM]; 3UI [NUM]";100.0;2024-02-12;2024-02-12;100.0;2024-02-13T00:00:00.000;100.0
21132266;70041;79078827;225000000193500;Montageplatte;nach Zeichnung: [CODE].[NUM]-[NUM];30.0;2024-01-22;2024-01-22;30.0;2024-01-23T00:00:00.000;30.0
21132266;70041;79078827;421221131000500;Befestigungswinkel [CODE]/3UI [NUM] V;mit Verlängerung, Arzner-Art. [NUM];25.0;2024-01-22;2024-01-22;25.0;2024-01-23T00:00:00.000;25.0
21132266;70041;79078827;423800860061124;Anschlusswinkel unten 30x4x198;Rechteck 30x4;26.0;2024-01-22;2024-01-22;26.0;2024-01-23T00:00:00.000;26.0
21132266;70041;79078827;423800860062109;Anschlusswinkel oben 30x4x180;Rechteck 30x4;100.0;2024-01-22;2024-01-22;100.0;2024-01-23T00:00:00.000;100.0
21132266;70041;79078827;421200072041008;Presseisen 3UI150V Nacharbeit;Rohteil: Arzner Druckstück [CODE]/3UI150V;103.0;2024-01-22;2024-01-22;103.0;2024-01-23T00:00:00.000;103.0
21132266;70041;79078827;212400000002900;Kondensatorgehäuse;nach Zeichnung: [CODE].[NUM]-[NUM];27.0;2024-01-22;2024-01-22;27.0;2024-01-23T00:00:00.000;27.0
21132266;70041;79078827;421221140000200;Druckstück EI [NUM]/ [NUM] UI [NUM] V;"";50.0;2024-01-22;2024-01-22;50.0;2024-01-23T00:00:00.000;50.0
21132267;70097;67210095;220650000012300;NICKEL-CHROM-DRAHT BLANK [NUM],[NUM];Runddraht NiCr [NUM]/[NUM];25.2;2024-01-29;2024-01-29;25.2;2024-02-02T00:00:00.000;25.2
21132268;70849;33626981;9999;Drahtschrubber;Messing [NUM]-reihig, 220mm;5.0;2024-01-01;2024-01-01;5.0;2024-01-04T00:00:00.000;5.0
21132269;70670;11351254;225000000036600;Montageklotz;nach Zeichnung: [CODE].[NUM]-[NUM];95.0;2024-01-08;2024-01-08;95.0;2024-01-16T00:00:00.000;95.0
21132270;72186;51744390;220210000001200;Kernblech 20x100;[CODE]-35S [NUM] Loch;20000.0;2024-01-15;2024-01-15;20000.0;2024-01-23T00:00:00.000;20000.0
21132270;72186;51744390;220210000001300;Kernblech 20x30;[CODE]-35S O Loch;50000.0;2024-01-15;2024-01-15;50000.0;2024-01-23T00:00:00.000;50000.0
21132271;71329;22312867;420804173000400;E-Al-Band-BD [NUM],5x190 arrondierte Kanten;E-Al-Band DIN EN [NUM] EN AW-1050A-[CODE];530.0;2024-01-29;2024-01-29;530.0;2024-02-05T00:00:00.000;530.0
21132272;72186;51744390;221850122124700;Kern WI [NUM]/1I;nach Zeichnung:[CODE].[NUM]-[NUM];202.0;2024-03-04;2024-03-04;202.0;2024-03-15T00:00:00.000;202.0
21132272;72186;51744390;221850122124600;Kern WI [NUM]/[NUM];nach Zeichnung:[CODE].[NUM]-[NUM];202.0;2024-03-04;2024-03-04;202.0;2024-03-15T00:00:00.000;202.0
31119440;70182;43641753;325800000009700;Ersatzsicherung [NUM],44A für Fluke;1000V;10.0;2023-05-15;2023-05-15;10.0;2023-05-15T00:00:00.000;10.0
31119440;70182;43641753;322800000009800;Buchse, [NUM]-polig, Snap-in grau;"Nr. [NUM]-[NUM] ""Wago""";50.0;2023-05-17;2023-05-17;50.0;2023-05-16T00:00:00.000;50.0
31119441;70891;25454551;324900000005700;Stecker POAG-[CODE]/[NUM];[NUM].[NUM];1000.0;2023-08-28;2023-08-28;1000.0;2023-08-31T00:00:00.000;1000.0
31119441;70891;25454551;322700000004900;Farbring [PART] FR-POAG-S;[NUM].[NUM];1100.0;2023-08-28;2023-08-28;1100.0;2023-08-31T00:00:00.000;1100.0
31119441;70891;25454551;326100000011900;Mutter [CODE],5D/[CODE] NI;[NUM].[NUM];2000.0;2023-08-28;2023-08-28;2000.0;2023-08-31T00:00:00.000;2000.0
31119441;70891;25454551;326100000012000;U-Scheibe U/[CODE] NI;[NUM].[NUM];1000.0;2023-08-28;2023-08-28;1000.0;2023-08-31T00:00:00.000;1000.0
31119441;70891;25454551;326100000012100;Fächerscheiben F/[CODE];DIN 6798A, Nr. [NUM].[NUM];1000.0;2023-08-28;2023-08-28;1000.0;2023-08-31T00:00:00.000;1000.0
31119442;71557;3533546;226300000003400;Kennband [NUM]-[NUM];"bedruckt mit Ziffer ""[NUM]""";3000.0;2023-05-22;2023-05-22;3000.0;2023-05-24T00:00:00.000;1000.0
